Date,Species,Quantity
05/28/2020,Prepona omphale,2.0
05/27/2020,Caligo memnon,32.0
05/27/2020,Chilasa clytia,2.0
05/27/2020,Heliconius hecale,14.0
05/27/2020,Hypna clytemnestra,15.0
05/27/2020,Idea leuconoe,2.0
05/27/2020,Memphis eurypyle,2.0
05/27/2020,Morpho peleides ,18.0
05/27/2020,Papilio memnon,32.0
05/27/2020,Papilio nephelus,2.0
05/27/2020,Papilio rumanzovia,3.0
05/27/2020,Parides arcas,1.0
05/27/2020,Parides iphidamas,1.0
05/27/2020,Philaethria dido,2.0
05/27/2020,Prepona omphale,4.0
05/26/2020,Anteos clorinde,4.0
05/26/2020,Caligo memnon,56.0
05/26/2020,Heliconius hecale,6.0
05/26/2020,Idea leuconoe,1.0
05/26/2020,Morpho peleides ,38.0
05/26/2020,Papilio memnon,15.0
05/26/2020,Papilio nephelus,2.0
05/26/2020,Papilio rumanzovia,9.0
05/26/2020,Philaethria dido,2.0
05/25/2020,Adelpha fessonia,12.0
05/25/2020,Anteos clorinde,11.0
05/25/2020,Archaeopropona demophon,4.0
05/25/2020,Caligo memnon,18.0
05/25/2020,Catonephele numilia,5.0
05/25/2020,Dryadula phaetusa,19.0
05/25/2020,Eueides isabella,2.0
05/25/2020,Hamadryas fornax,14.0
05/25/2020,Heliconius charitonius,2.0
05/25/2020,Heliconius doris,3.0
05/25/2020,Heliconius erato/melpomene,10.0
05/25/2020,Heliconius hecale,5.0
05/25/2020,Morpho peleides ,15.0
05/25/2020,Myselia ethusa,9.0
05/25/2020,Papilio thoas,1.0
05/25/2020,Parides iphidamas,2.0
05/25/2020,Prepona omphale,2.0
05/25/2020,Siproeta stelenes,22.0
05/23/2020,Adelpha fessonia,2.0
05/23/2020,Argema mimosae,1.0
05/23/2020,Ascia limona,2.0
05/23/2020,Attacus atlas,3.0
05/23/2020,Caligo memnon,1.0
05/23/2020,Catenophele mexicana,10.0
05/23/2020,Cethosia cyane,38.0
05/23/2020,Chilasa clytia,1.0
05/23/2020,Dryas iulia,4.0
05/23/2020,Eueides isabella,1.0
05/23/2020,Hamadryas ariome,1.0
05/23/2020,Hamadryas februa,1.0
05/23/2020,Hamadryas feronia,9.0
05/23/2020,Hamadryas laodamia,15.0
05/23/2020,Heliconius charitonius,8.0
05/23/2020,Heliconius doris,6.0
05/23/2020,Heliconius erato/melpomene,4.0
05/23/2020,Heliconius sara,8.0
05/23/2020,Idea leuconoe,1.0
05/23/2020,Opsiphanes tamarindi,2.0
05/23/2020,Parides arcas,6.0
05/23/2020,Parides iphidamas,3.0
05/23/2020,Parthenos sylvia lilacinus,36.0
05/23/2020,Siproeta epaphus,3.0
05/23/2020,Siproeta stelenes,3.0
05/22/2020,Caligo memnon,12.0
05/22/2020,Cethosia cyane,3.0
05/22/2020,Dryas iulia,2.0
05/22/2020,Eryphanis polyxena,6.0
05/22/2020,Eueides isabella,1.0
05/22/2020,Hamadryas februa,2.0
05/22/2020,Hamadryas feronia,3.0
05/22/2020,Hamadryas laodamia,15.0
05/22/2020,Heliconius charitonius,2.0
05/22/2020,Heliconius erato/melpomene,3.0
05/22/2020,Heliconius sara,6.0
05/22/2020,Morpho peleides ,10.0
05/22/2020,Parides arcas,2.0
05/22/2020,Parides iphidamas,3.0
05/22/2020,Parthenos sylvia violaceae,2.0
05/22/2020,Philaethria dido,2.0
05/22/2020,Siproeta stelenes,8.0
05/21/2020,Caligo memnon,23.0
05/21/2020,Morpho peleides ,8.0
05/21/2020,Parides arcas,1.0
05/21/2020,Parides iphidamas,1.0
05/20/2020,Caligo memnon,25.0
05/20/2020,Eueides isabella,1.0
05/20/2020,Heliconius doris,5.0
05/20/2020,Heliconius hewitsoni,1.0
05/20/2020,Morpho peleides ,5.0
05/20/2020,Philaethria dido,1.0
05/20/2020,Phoebis sennae,3.0
05/20/2020,Siproeta stelenes,11.0
05/19/2020,Caligo memnon,19.0
05/19/2020,Dryadula phaetusa,3.0
05/19/2020,Hamadryas laodamia,1.0
05/19/2020,Heliconius charitonius,2.0
05/19/2020,Heliconius doris,3.0
05/19/2020,Heliconius hewitsoni,6.0
05/19/2020,Morpho peleides ,37.0
05/19/2020,Opsiphanes tamarindi,2.0
05/19/2020,Papilio memnon,10.0
05/19/2020,Papilio palinurus,3.0
05/19/2020,Philaethria dido,2.0
05/19/2020,Siproeta stelenes,7.0
05/18/2020,Caligo memnon,17.0
05/18/2020,Dione juno,8.0
05/18/2020,Dryadula phaetusa,2.0
05/18/2020,Dryas iulia,2.0
05/18/2020,Eueides isabella,8.0
05/18/2020,Hamadryas februa,6.0
05/18/2020,Hamadryas laodamia,1.0
05/18/2020,Heliconius charitonius,9.0
05/18/2020,Heliconius cydno,3.0
05/18/2020,Heliconius doris,2.0
05/18/2020,Heliconius erato/melpomene,6.0
05/18/2020,Heliconius hewitsoni,3.0
05/18/2020,Heliconius ismenius,2.0
05/18/2020,Morpho peleides ,17.0
05/18/2020,Myselia ethusa,1.0
05/18/2020,Opsiphanes tamarindi,2.0
05/18/2020,Papilio thoas,1.0
05/18/2020,Siproeta stelenes,4.0
05/16/2020,Caligo memnon,3.0
05/16/2020,Hamadryas februa,2.0
05/16/2020,Hamadryas laodamia,1.0
05/16/2020,Heliconius doris,4.0
05/16/2020,Heliconius erato/melpomene,9.0
05/16/2020,Heliconius hewitsoni,1.0
05/16/2020,Heliconius ismenius,5.0
05/16/2020,Idea leuconoe,1.0
05/16/2020,Opsiphanes tamarindi,1.0
05/16/2020,Papilio nephelus,2.0
05/16/2020,Papilio thoas,1.0
05/16/2020,Siproeta epaphus,1.0
05/16/2020,Tithorea tarricina,1.0
05/15/2020,Battus philenor,1.0
05/15/2020,Hamadryas februa,3.0
05/15/2020,Heliconius charitonius,4.0
05/15/2020,Heliconius cydno,8.0
05/15/2020,Heliconius erato/melpomene,4.0
05/15/2020,Heliconius hewitsoni,2.0
05/15/2020,Heliconius ismenius,4.0
05/15/2020,Mechanitis polymnia,12.0
05/15/2020,Myselia ethusa,2.0
05/15/2020,Parides arcas,4.0
05/15/2020,Parides iphidamas,3.0
05/14/2020,Caligo memnon,1.0
05/14/2020,Morpho peleides ,1.0
05/14/2020,Myscelia cyaniris,2.0
05/14/2020,Parthenos sylvia lilacinus,3.0
05/13/2020,Battus philenor,2.0
05/13/2020,Heliconius atthis,2.0
05/13/2020,Siproeta stelenes,1.0
05/12/2020,Battus belus,1.0
05/12/2020,Battus philenor,1.0
05/12/2020,Heliconius charitonius,1.0
05/12/2020,Myscelia cyaniris,1.0
05/12/2020,Siproeta stelenes,1.0
05/11/2020,Heliconius charitonius,13.0
05/09/2020,Anartia jatrophae,34.0
05/09/2020,Ascia monuste,16.0
05/09/2020,Attacus atlas,1.0
05/09/2020,Battus philenor,2.0
05/09/2020,Dryas iulia,2.0
05/09/2020,Heliconius charitonius,4.0
05/09/2020,junonia coenia,8.0
05/09/2020,Red Admiral,6.0
05/09/2020,Siproeta stelenes,1.0
05/08/2020,Anartia jatrophae,5.0
05/08/2020,Ascia monuste,1.0
05/08/2020,Battus philenor,1.0
05/08/2020,Red Admiral,1.0
05/08/2020,Siproeta stelenes,2.0
05/07/2020,Anartia jatrophae,7.0
05/07/2020,Ascia monuste,4.0
05/07/2020,Battus philenor,1.0
05/07/2020,Heliconius charitonius,2.0
05/07/2020,Red Admiral,4.0
05/06/2020,Anartia jatrophae,4.0
05/06/2020,Argema mimosae,1.0
05/06/2020,Ascia monuste,11.0
05/06/2020,Battus philenor,1.0
05/06/2020,Heliconius charitonius,1.0
05/06/2020,Papilio nireus,1.0
05/06/2020,Red Admiral,4.0
05/06/2020,Siproeta stelenes,2.0
05/05/2020,Dryas iulia,22.0
05/05/2020,Heliconius charitonius,8.0
05/05/2020,Red Admiral,3.0
05/05/2020,Siproeta stelenes,2.0
05/04/2020,Anartia jatrophae,8.0
05/04/2020,Attacus atlas,1.0
05/04/2020,Dryas iulia,16.0
05/04/2020,Heliconius charitonius,4.0
05/04/2020,Red Admiral,1.0
04/25/2020,Papilio thoas,2.0
04/24/2020,Graphium antheus,1.0
04/24/2020,Papilio nireus,1.0
04/24/2020,Papilio thoas,1.0
04/21/2020,Papilio nireus,1.0
04/20/2020,Chilasa clytia,1.0
04/20/2020,Papilio constantinus,1.0
04/16/2020,Graphium antheus,1.0
04/16/2020,Papilio dardanus,1.0
04/14/2020,Caligo atreus,1.0
04/14/2020,Papilio nireus,2.0
04/13/2020,Caligo memnon,1.0
04/13/2020,Papilio nireus,1.0
04/10/2020,Caligo memnon,4.0
04/09/2020,Attacus atlas,3.0
04/09/2020,Caligo memnon,10.0
04/09/2020,Papilio nireus,2.0
04/09/2020,Papilio thoas,1.0
04/08/2020,Attacus atlas,2.0
04/08/2020,Caligo atreus,1.0
04/08/2020,Papilio thoas,1.0
04/06/2020,Caligo memnon,2.0
04/06/2020,Chilasa clytia,2.0
04/06/2020,Eryphanis polyxena,1.0
04/06/2020,Graphium agamemnon,2.0
04/06/2020,Morpho peleides ,15.0
04/06/2020,Opsiphanes tamarindi,8.0
04/06/2020,Pachliopta kotzebuea,5.0
04/06/2020,Papilio memnon,1.0
04/06/2020,Papilio nireus,2.0
04/06/2020,Papilio thoas,5.0
04/04/2020,Caligo memnon,1.0
04/04/2020,Eryphanis polyxena,2.0
04/04/2020,Morpho peleides ,14.0
04/04/2020,Papilio memnon,3.0
04/04/2020,Papilio ophidicephalus,1.0
04/03/2020,Battus belus,2.0
04/03/2020,Caligo memnon,3.0
04/03/2020,Hypna clytemnestra,6.0
04/03/2020,Morpho peleides ,34.0
04/03/2020,Pachliopta kotzebuea,3.0
04/03/2020,Papilio dardanus,1.0
04/03/2020,Papilio memnon,2.0
04/03/2020,Papilio thoas,3.0
04/03/2020,Philaethria dido,1.0
04/02/2020,Battus belus,1.0
04/02/2020,Caligo memnon,2.0
04/02/2020,Graphium angolanus,1.0
04/02/2020,Hypna clytemnestra,2.0
04/02/2020,Idea leuconoe,1.0
04/02/2020,Morpho peleides ,17.0
04/02/2020,Pachliopta kotzebuea,2.0
04/02/2020,Papilio rumanzovia,3.0
04/02/2020,Papilio thoas,7.0
04/02/2020,Philaethria dido,6.0
04/01/2020,Caligo memnon,1.0
04/01/2020,Catonephele numilia,5.0
04/01/2020,Heliconius erato/melpomene,3.0
04/01/2020,Heliconius hecale,2.0
04/01/2020,Idea leuconoe,1.0
04/01/2020,Memphis eurypyle,2.0
04/01/2020,Morpho peleides ,6.0
04/01/2020,Opsiphanes tamarindi,1.0
04/01/2020,Pachliopta kotzebuea,2.0
04/01/2020,Papilio demodocus,1.0
04/01/2020,Papilio nireus,1.0
04/01/2020,Papilio palinurus,1.0
04/01/2020,Papilio rumanzovia,2.0
04/01/2020,Papilio thoas,2.0
04/01/2020,Philaethria dido,5.0
04/01/2020,Siproeta epaphus,4.0
04/01/2020,Siproeta stelenes,2.0
04/01/2020,Tithorea tarricina,2.0
03/31/2020,Archaeopropona demophon,1.0
03/31/2020,Attacus atlas,3.0
03/31/2020,Caligo memnon,4.0
03/31/2020,Catonephele numilia,1.0
03/31/2020,Heliconius doris,15.0
03/31/2020,Heliconius hecale,2.0
03/31/2020,Heliconius ismenius,1.0
03/31/2020,Hypna clytemnestra,6.0
03/31/2020,Idea leuconoe,8.0
03/31/2020,Morpho peleides ,3.0
03/31/2020,Opsiphanes tamarindi,1.0
03/31/2020,Panacea procilla ,7.0
03/31/2020,Papilio rumanzovia,1.0
03/31/2020,Philaethria dido,1.0
03/31/2020,Siproeta epaphus,5.0
03/31/2020,Siproeta stelenes,4.0
03/30/2020,Caligo memnon,2.0
03/30/2020,Colobura dirce,3.0
03/30/2020,Eryphanis polyxena,5.0
03/30/2020,Hamadryas laodamia,2.0
03/30/2020,Heliconius charitonius,2.0
03/30/2020,Heliconius doris,5.0
03/30/2020,Heliconius erato/melpomene,40.0
03/30/2020,Heliconius hewitsoni,2.0
03/30/2020,Heliconius ismenius,21.0
03/30/2020,Heliconius sara,1.0
03/30/2020,Hypna clytemnestra,2.0
03/30/2020,Morpho peleides ,10.0
03/30/2020,Papilio lowii,1.0
03/30/2020,Papilio memnon,4.0
03/30/2020,Papilio nireus,1.0
03/30/2020,Papilio ophidicephalus,1.0
03/30/2020,Papilio palinurus,2.0
03/30/2020,Papilio rumanzovia,2.0
03/30/2020,Papilio thoas,6.0
03/30/2020,Parides iphidamas,3.0
03/30/2020,Parthenos sylvia lilacinus,1.0
03/30/2020,Philaethria dido,5.0
03/30/2020,Phoebis sennae,5.0
03/30/2020,Prepona omphale,1.0
03/30/2020,Siproeta epaphus,4.0
03/30/2020,Siproeta stelenes,6.0
03/28/2020,Caligo memnon,8.0
03/28/2020,Danaus plexxipus,8.0
03/28/2020,Eryphanis polyxena,4.0
03/28/2020,Eueides isabella,2.0
03/28/2020,Heliconius atthis,1.0
03/28/2020,Heliconius charitonius,4.0
03/28/2020,Heliconius doris,1.0
03/28/2020,Heliconius erato/melpomene,22.0
03/28/2020,Heliconius hecale,1.0
03/28/2020,Heliconius ismenius,1.0
03/28/2020,Heliconius numata,4.0
03/28/2020,Morpho peleides ,26.0
03/28/2020,Morpho polyphemus,3.0
03/28/2020,Pachliopta kotzebuea,1.0
03/28/2020,Papilio lowii,11.0
03/28/2020,Papilio palinurus,2.0
03/28/2020,Papilio thoas,6.0
03/28/2020,Parides iphidamas,4.0
03/28/2020,Parthenos sylvia lilacinus,4.0
03/28/2020,Parthenos sylvia violaceae,4.0
03/28/2020,Phoebis sennae,5.0
03/28/2020,Siproeta stelenes,1.0
03/27/2020,Caligo memnon,6.0
03/27/2020,Danaus plexxipus,1.0
03/27/2020,Dryadula phaetusa,2.0
03/27/2020,Graphium policenes,1.0
03/27/2020,Heliconius charitonius,1.0
03/27/2020,Heliconius erato/melpomene,7.0
03/27/2020,Morpho peleides ,11.0
03/27/2020,Morpho polyphemus,1.0
03/27/2020,Papilio lowii,9.0
03/27/2020,Papilio thoas,2.0
03/27/2020,Parides iphidamas,1.0
03/27/2020,Parthenos sylvia lilacinus,17.0
03/27/2020,Prepona omphale,1.0
03/27/2020,Siproeta stelenes,1.0
03/26/2020,Caligo memnon,2.0
03/26/2020,Catenophele mexicana,1.0
03/26/2020,Dryadula phaetusa,2.0
03/26/2020,Eryphanis polyxena,1.0
03/26/2020,Heliconius hecale,2.0
03/26/2020,Hypna clytemnestra,6.0
03/26/2020,Memphis eurypyle,4.0
03/26/2020,Morpho peleides ,21.0
03/26/2020,Morpho polyphemus,1.0
03/25/2020,Caligo memnon,4.0
03/25/2020,Catonephele numilia,1.0
03/25/2020,Dryadula phaetusa,1.0
03/25/2020,Eryphanis polyxena,2.0
03/25/2020,Heliconius charitonius,4.0
03/25/2020,Heliconius cydno,2.0
03/25/2020,Heliconius doris,4.0
03/25/2020,Heliconius erato/melpomene,1.0
03/25/2020,Heliconius hecale,4.0
03/25/2020,Memphis eurypyle,1.0
03/25/2020,Morpho peleides ,46.0
03/25/2020,Papilio nireus,1.0
03/25/2020,Papilio thoas,4.0
03/25/2020,Parides iphidamas,1.0
03/25/2020,Phoebis philea,5.0
03/25/2020,Siproeta epaphus,5.0
03/25/2020,Siproeta stelenes,7.0
03/24/2020,Anteos clorinde,3.0
03/24/2020,Caligo memnon,6.0
03/24/2020,Chilasa clytia,1.0
03/24/2020,Dryadula phaetusa,2.0
03/24/2020,Eryphanis polyxena,1.0
03/24/2020,Eueides isabella,3.0
03/24/2020,Graphium agamemnon,1.0
03/24/2020,Heliconius charitonius,8.0
03/24/2020,Heliconius doris,23.0
03/24/2020,Heliconius erato/melpomene,5.0
03/24/2020,Heliconius hecale,17.0
03/24/2020,Heliconius hewitsoni,1.0
03/24/2020,Heliconius sara,2.0
03/24/2020,Memphis eurypyle,2.0
03/24/2020,Morpho peleides ,26.0
03/24/2020,Papilio nireus,1.0
03/24/2020,Papilio thoas,2.0
03/24/2020,Parides arcas,1.0
03/24/2020,Parides iphidamas,2.0
03/24/2020,Philaethria dido,2.0
03/24/2020,Siproeta epaphus,7.0
03/24/2020,Siproeta stelenes,13.0
03/23/2020,Anteos clorinde,6.0
03/23/2020,Argema mimosae,1.0
03/23/2020,Caligo memnon,2.0
03/23/2020,Catenophele mexicana,8.0
03/23/2020,Catonephele numilia,5.0
03/23/2020,Chilasa clytia,1.0
03/23/2020,Dryas iulia,11.0
03/23/2020,Eryphanis polyxena,1.0
03/23/2020,Graphium agamemnon,1.0
03/23/2020,Heliconius charitonius,14.0
03/23/2020,Heliconius cydno,1.0
03/23/2020,Heliconius doris,11.0
03/23/2020,Heliconius erato/melpomene,28.0
03/23/2020,Heliconius hecale,16.0
03/23/2020,Heliconius hewitsoni,5.0
03/23/2020,Heliconius sara,6.0
03/23/2020,Morpho peleides ,11.0
03/23/2020,Papilio nireus,1.0
03/23/2020,Parides arcas,2.0
03/23/2020,Parides iphidamas,8.0
03/23/2020,Philaethria dido,5.0
03/23/2020,Phoebis argante,8.0
03/23/2020,Phoebis philea,7.0
03/23/2020,Siproeta epaphus,2.0
03/23/2020,Siproeta stelenes,19.0
03/17/2020,Biblis hyperia,4.0
03/17/2020,Catonephele numilia,4.0
03/17/2020,Cethosia cyane,2.0
03/17/2020,Charaxes brutus,1.0
03/17/2020,Charaxes candiope,1.0
03/17/2020,Charaxes castor,1.0
03/17/2020,Charaxes lasti,1.0
03/17/2020,Doleschallia bisaltidae,2.0
03/17/2020,Dryadula phaetusa,2.0
03/17/2020,Graphium policenes,1.0
03/17/2020,Hamadryas feronia,5.0
03/17/2020,Heliconius charitonius,5.0
03/17/2020,Heliconius doris,11.0
03/17/2020,Heliconius erato/melpomene,3.0
03/17/2020,Heliconius hewitsoni,8.0
03/17/2020,Hypolimnas usambara,1.0
03/17/2020,Idea leuconoe,2.0
03/17/2020,Morpho peleides ,8.0
03/17/2020,Morpho polyphemus,1.0
03/17/2020,Pachliopta kotzebuea,1.0
03/17/2020,Papilio memnon,1.0
03/17/2020,Papilio nephelus,1.0
03/17/2020,Papilio nireus,1.0
03/17/2020,Papilio palinurus,1.0
03/17/2020,Papilio rumanzovia,2.0
03/17/2020,Papilio thoas,2.0
03/17/2020,Phoebis philea,1.0
03/17/2020,Salamis parhassus,1.0
03/17/2020,Siproeta stelenes,18.0
03/17/2020,Vindula dejone,3.0
03/16/2020,Biblis hyperia,3.0
03/16/2020,Catonephele numilia,2.0
03/16/2020,Cethosia cyane,6.0
03/16/2020,Charaxes brutus,1.0
03/16/2020,Charaxes candiope,1.0
03/16/2020,Charaxes varanes,2.0
03/16/2020,Dryas iulia,16.0
03/16/2020,Graphium agamemnon,2.0
03/16/2020,Hamadryas feronia,4.0
03/16/2020,Heliconius charitonius,5.0
03/16/2020,Heliconius doris,6.0
03/16/2020,Heliconius erato/melpomene,9.0
03/16/2020,Heliconius hewitsoni,2.0
03/16/2020,Heliconius sara,5.0
03/16/2020,Hypna clytemnestra,3.0
03/16/2020,Idea leuconoe,4.0
03/16/2020,Opsiphanes tamarindi,9.0
03/16/2020,Papilio demodocus,4.0
03/16/2020,Papilio lowii,2.0
03/16/2020,Papilio memnon,1.0
03/16/2020,Papilio palinurus,1.0
03/16/2020,Papilio thoas,1.0
03/16/2020,Parides iphidamas,1.0
03/16/2020,Siproeta epaphus,1.0
03/16/2020,Siproeta stelenes,11.0
03/16/2020,Vindula dejone,1.0
03/14/2020,Caligo memnon,2.0
03/14/2020,Catonephele numilia,1.0
03/14/2020,Cethosia cyane,1.0
03/14/2020,Dryas iulia,3.0
03/14/2020,Eryphanis polyxena,12.0
03/14/2020,Heliconius cydno,3.0
03/14/2020,Heliconius doris,3.0
03/14/2020,Heliconius hewitsoni,6.0
03/14/2020,Hypna clytemnestra,1.0
03/14/2020,Idea leuconoe,1.0
03/14/2020,Memphis nobilis,1.0
03/14/2020,Morpho peleides ,3.0
03/14/2020,Opsiphanes tamarindi,1.0
03/14/2020,Papilio memnon,1.0
03/14/2020,Papilio nireus,1.0
03/14/2020,Vindula dejone,1.0
03/13/2020,Doleschallia bisaltidae,2.0
03/13/2020,Graphium agamemnon,1.0
03/13/2020,Heliconius cydno,1.0
03/13/2020,Heliconius hewitsoni,1.0
03/13/2020,Hypna clytemnestra,3.0
03/13/2020,Morpho peleides ,2.0
03/13/2020,Opsiphanes tamarindi,14.0
03/13/2020,Papilio dardanus,3.0
03/13/2020,Papilio lowii,1.0
03/13/2020,Papilio nireus,1.0
03/13/2020,Papilio rumanzovia,2.0
03/12/2020,Archaeopropona demophon,1.0
03/12/2020,Caligo atreus,1.0
03/12/2020,Caligo memnon,2.0
03/12/2020,Charaxes lasti,1.0
03/12/2020,Hypna clytemnestra,7.0
03/12/2020,Idea leuconoe,1.0
03/12/2020,Memphis eurypyle,2.0
03/12/2020,Morpho peleides ,8.0
03/12/2020,Opsiphanes tamarindi,7.0
03/12/2020,Papilio dardanus,1.0
03/12/2020,Papilio lowii,2.0
03/12/2020,Papilio rumanzovia,3.0
03/12/2020,Papilio thoas,3.0
03/12/2020,Vindula dejone,2.0
03/11/2020,Caligo atreus,4.0
03/11/2020,Cethosia cyane,1.0
03/11/2020,Charaxes cithaeron,2.0
03/11/2020,Charaxes protoclea,1.0
03/11/2020,Charaxes varanes,1.0
03/11/2020,Chilasa clytia,2.0
03/11/2020,Euxanthe wakefieldi,1.0
03/11/2020,Graphium agamemnon,1.0
03/11/2020,Hebomoia glaucippe,1.0
03/11/2020,Heliconius doris,2.0
03/11/2020,Heliconius hecale,1.0
03/11/2020,Heliconius hewitsoni,1.0
03/11/2020,Hypna clytemnestra,12.0
03/11/2020,Hypolimnas usambara,2.0
03/11/2020,Memphis eurypyle,1.0
03/11/2020,Morpho peleides ,18.0
03/11/2020,Pachliopta kotzebuea,3.0
03/11/2020,Papilio dardanus,4.0
03/11/2020,Papilio demodocus,1.0
03/11/2020,Papilio lowii,2.0
03/11/2020,Papilio memnon,1.0
03/11/2020,Papilio nireus,1.0
03/11/2020,Papilio palinurus,1.0
03/11/2020,Papilio rumanzovia,2.0
03/11/2020,Parides arcas,2.0
03/11/2020,Parthenos sylvia violaceae,2.0
03/11/2020,Siproeta stelenes,10.0
03/11/2020,Vindula dejone,3.0
03/10/2020,Ascia limona,2.0
03/10/2020,Caligo atreus,4.0
03/10/2020,Caligo memnon,2.0
03/10/2020,Cethosia cyane,1.0
03/10/2020,Charaxes castor,2.0
03/10/2020,Charaxes cithaeron,3.0
03/10/2020,Charaxes protoclea,1.0
03/10/2020,Colobura dirce,4.0
03/10/2020,Doleschallia bisaltidae,1.0
03/10/2020,Dryadula phaetusa,4.0
03/10/2020,Dryas iulia,2.0
03/10/2020,Hamadryas februa,1.0
03/10/2020,Hebomoia glaucippe,1.0
03/10/2020,Heliconius doris,14.0
03/10/2020,Heliconius erato/melpomene,6.0
03/10/2020,Heliconius hecale,7.0
03/10/2020,Heliconius hewitsoni,2.0
03/10/2020,Hypna clytemnestra,5.0
03/10/2020,Kallima inachus,1.0
03/10/2020,Morpho peleides ,58.0
03/10/2020,Morpho polyphemus,2.0
03/10/2020,Opsiphanes tamarindi,3.0
03/10/2020,Pachliopta kotzebuea,3.0
03/10/2020,Papilio dardanus,3.0
03/10/2020,Papilio lowii,1.0
03/10/2020,Papilio memnon,1.0
03/10/2020,Papilio ophidicephalus,1.0
03/10/2020,Papilio palinurus,2.0
03/10/2020,Papilio thoas,1.0
03/10/2020,Parides iphidamas,1.0
03/10/2020,Parides photinus ,3.0
03/10/2020,Parthenos sylvia philippensis,2.0
03/10/2020,Salamis anacardii,3.0
03/10/2020,Siproeta stelenes,26.0
03/10/2020,Vindula dejone,3.0
03/09/2020,Archaeopropona demophon,3.0
03/09/2020,Biblis hyperia,2.0
03/09/2020,Caligo memnon,20.0
03/09/2020,Catenophele mexicana,8.0
03/09/2020,Catonephele numilia,4.0
03/09/2020,Cethosia cyane,1.0
03/09/2020,Chilasa clytia,1.0
03/09/2020,Dryas iulia,4.0
03/09/2020,Euxanthe wakefieldi,1.0
03/09/2020,Graphium agamemnon,1.0
03/09/2020,Hamadryas februa,3.0
03/09/2020,Heliconius charitonius,6.0
03/09/2020,Heliconius doris,17.0
03/09/2020,Heliconius erato/melpomene,4.0
03/09/2020,Heliconius hecale,7.0
03/09/2020,Heliconius hewitsoni,1.0
03/09/2020,Hypna clytemnestra,6.0
03/09/2020,Memphis eurypyle,1.0
03/09/2020,Memphis nobilis,1.0
03/09/2020,Morpho peleides ,54.0
03/09/2020,Morpho polyphemus,3.0
03/09/2020,Opsiphanes tamarindi,4.0
03/09/2020,Pachliopta kotzebuea,1.0
03/09/2020,Papilio dardanus,3.0
03/09/2020,Papilio demodocus,2.0
03/09/2020,Papilio erostratus,3.0
03/09/2020,Papilio memnon,4.0
03/09/2020,Papilio nireus,3.0
03/09/2020,Papilio ophidicephalus,1.0
03/09/2020,Papilio rumanzovia,3.0
03/09/2020,Papilio thoas,1.0
03/09/2020,Parides arcas,2.0
03/09/2020,Parides iphidamas,1.0
03/09/2020,Siproeta stelenes,21.0
03/07/2020,Ascia limona,4.0
03/07/2020,Caligo memnon,3.0
03/07/2020,Catenophele mexicana,1.0
03/07/2020,Cethosia cyane,1.0
03/07/2020,Charaxes lasti,2.0
03/07/2020,Charaxes protoclea,1.0
03/07/2020,Chilasa clytia,3.0
03/07/2020,Graphium agamemnon,3.0
03/07/2020,Hamadryas februa,5.0
03/07/2020,Heliconius charitonius,2.0
03/07/2020,Heliconius doris,1.0
03/07/2020,Heliconius erato/melpomene,8.0
03/07/2020,Memphis eurypyle,1.0
03/07/2020,Morpho peleides ,16.0
03/07/2020,Papilio ophidicephalus,2.0
03/07/2020,Papilio rumanzovia,2.0
03/07/2020,Parides arcas,4.0
03/06/2020,Attacus atlas,1.0
03/06/2020,Caligo atreus,1.0
03/06/2020,Caligo memnon,3.0
03/06/2020,Chilasa clytia,1.0
03/06/2020,Dryas iulia,1.0
03/06/2020,Graphium agamemnon,1.0
03/06/2020,Hebomoia glaucippe,1.0
03/06/2020,Heliconius doris,21.0
03/06/2020,Heliconius erato/melpomene,1.0
03/06/2020,Hypna clytemnestra,2.0
03/06/2020,Morpho peleides ,19.0
03/06/2020,Opsiphanes tamarindi,1.0
03/06/2020,Papilio lowii,1.0
03/06/2020,Papilio palinurus,1.0
03/06/2020,Papilio rumanzovia,1.0
03/06/2020,Parides arcas,3.0
03/06/2020,Parides photinus ,3.0
03/05/2020,Biblis hyperia,2.0
